text,subject
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; What is the implication? (Ref: 62),History
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. : How do we use this in real life? (Ref: 6),Maths
The area of a circle is given by πr^2. Calculate the area when r = 5. ? Describe in your own words. (Ref: 46),Maths
Photosynthesis is the process by which green plants create food using sunlight. ; Discuss with examples. (Ref: 55),Science
The Industrial Revolution began in the late 18th century and transformed societies. . Discuss with examples. (Ref: 9),History
My favorite subject in school is definitely art. : Include key facts. (Ref: 39),English
The area of a circle is given by πr^2. Calculate the area when r = 5. ; Refer to the chart above. (Ref: 67),Maths
Explain the causes and effects of World War I. : How is this calculated? (Ref: 19),History
Calculate the growth rate of bacteria in a lab experiment using exponential functions. . Discuss with examples. (Ref: 22),Maths
The human heart has four chambers and pumps blood throughout the body. ; Why is this important? (Ref: 68),Science
The process of evolution explains how species change over time through natural selection. : How is this calculated? (Ref: 64),Science
She enjoys reading mystery novels in her free time. ? Explain briefly. (Ref: 26),English
"I’m running late, I’ll be there in ten minutes. . Refer to the chart above. (Ref: 58)",English
Explain the function of mitochondria in a cell. ; How is this calculated? (Ref: 24),Science
She said she’ll call you back once the meeting is over. ? How is this calculated? (Ref: 55),English
Can you explain how this remote works? ; Describe in your own words. (Ref: 91),English
Can you explain how this remote works? ? Why is this important? (Ref: 78),English
"My favorite subject in school is definitely art. , Discuss with examples. (Ref: 55)",English
Explain the causes and effects of World War I. ; Why is this important? (Ref: 85),History
The area of a circle is given by πr^2. Calculate the area when r = 5. ? How is this calculated? (Ref: 86),Maths
Photosynthesis is the process by which green plants create food using sunlight. . Refer to the chart above. (Ref: 48),Science
"I'm not sure what to wear to the event tomorrow. , What is the implication? (Ref: 81)",English
"I'm thinking of learning how to play the guitar. , Discuss with examples. (Ref: 45)",English
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. . Why is this important? (Ref: 91),Science
Describe the difference between potential and kinetic energy. . Include key facts. (Ref: 29),Science
Could you help me with my homework later? : Apply this to modern scenarios. (Ref: 11),English
"That movie was really interesting, don’t you think? . Include key facts. (Ref: 11)",English
He’s really good at fixing things around the house. . Apply this to modern scenarios. (Ref: 53),English
She said she’ll call you back once the meeting is over. ? Why is this important? (Ref: 65),English
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , How do we use this in real life? (Ref: 91)",History
Could you help me with my homework later? : Apply this to modern scenarios. (Ref: 71),English
Calculate the growth rate of bacteria in a lab experiment using exponential functions. : Discuss with examples. (Ref: 47),Maths
A linear equation is an equation between two variables that gives a straight line when plotted. ; Explain briefly. (Ref: 96),Maths
Explain the function of mitochondria in a cell. : Can you justify this? (Ref: 18),Science
"I'm thinking of learning how to play the guitar. , Describe in your own words. (Ref: 98)",English
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . How is this calculated? (Ref: 52),History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . Discuss with examples. (Ref: 93),History
The human heart has four chambers and pumps blood throughout the body. ; How is this calculated? (Ref: 25),Science
"Photosynthesis is the process by which green plants create food using sunlight. , How do we use this in real life? (Ref: 90)",Science
"I’m running late, I’ll be there in ten minutes. , What is the implication? (Ref: 93)",English
Atoms bond to form molecules by sharing or transferring electrons. ; Refer to the chart above. (Ref: 73),Science
Graph the rate of a chemical reaction over time and explain the curve. : Include real-world data. (Ref: 21),Maths
"The Industrial Revolution began in the late 18th century and transformed societies. , Explain briefly. (Ref: 82)",History
"The Industrial Revolution began in the late 18th century and transformed societies. , How do we use this in real life? (Ref: 23)",History
"Water boils at 100°C under normal atmospheric pressure. Explain why this happens. , What is the implication? (Ref: 66)",Science
Have you seen my phone? I just had it a second ago. ? Discuss with examples. (Ref: 84),English
Calculate the growth rate of bacteria in a lab experiment using exponential functions. . What is the implication? (Ref: 45),Maths
"Speed is calculated by dividing distance by time. , How do we use this in real life? (Ref: 4)",Science
"Have you seen my phone? I just had it a second ago. , Discuss with examples. (Ref: 81)",English
I'm thinking of learning how to play the guitar. . Include key facts. (Ref: 62),English
"Photosynthesis is the process by which green plants create food using sunlight. , What is the implication? (Ref: 68)",Science
Solve for x: 2x + 3 = 11. ? Include real-world data. (Ref: 7),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Why is this important? (Ref: 97),History
A linear equation is an equation between two variables that gives a straight line when plotted. ; How do we use this in real life? (Ref: 22),Maths
"It looks like it might rain, should we take an umbrella? ; Refer to the chart above. (Ref: 28)",English
"Have you seen my phone? I just had it a second ago. , Refer to the chart above. (Ref: 80)",English
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. ? Can you justify this? (Ref: 14),Science
Graph the rate of a chemical reaction over time and explain the curve. . Can you justify this? (Ref: 38),Maths
Explain the function of mitochondria in a cell. . Discuss with examples. (Ref: 61),Science
I'm not sure what to wear to the event tomorrow. . How do we use this in real life? (Ref: 30),English
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. : Why is this important? (Ref: 1),Science
The Industrial Revolution began in the late 18th century and transformed societies. ; Why is this important? (Ref: 68),History
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. ; How do we use this in real life? (Ref: 4),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . How is this calculated? (Ref: 74),History
We should try that new restaurant downtown this weekend. ? Refer to the chart above. (Ref: 81),English
I'm not sure what to wear to the event tomorrow. : Apply this to modern scenarios. (Ref: 84),English
Could you help me with my homework later? : Discuss with examples. (Ref: 49),English
He’s really good at fixing things around the house. ; Discuss with examples. (Ref: 87),English
We have to leave early to avoid the morning traffic. . Apply this to modern scenarios. (Ref: 27),English
The Industrial Revolution began in the late 18th century and transformed societies. ? Why is this important? (Ref: 12),History
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ; Discuss with examples. (Ref: 76),Science
Solve for x: 2x + 3 = 11. ? Refer to the chart above. (Ref: 13),Maths
Explain the function of mitochondria in a cell. ; Explain briefly. (Ref: 38),Science
What time does your class end today? : What is the implication? (Ref: 67),English
"I usually go for a walk after dinner to relax. , Include key facts. (Ref: 8)",English
My favorite subject in school is definitely art. ; How is this calculated? (Ref: 45),English
Let’s make a grocery list so we don’t forget anything. ? How is this calculated? (Ref: 64),English
The Industrial Revolution began in the late 18th century and transformed societies. ; How is this calculated? (Ref: 31),History
Graph the rate of a chemical reaction over time and explain the curve. . How is this calculated? (Ref: 13),Maths
"The Industrial Revolution began in the late 18th century and transformed societies. , Can you justify this? (Ref: 14)",History
A linear equation is an equation between two variables that gives a straight line when plotted. ? Apply this to modern scenarios. (Ref: 47),Maths
Could you help me with my homework later? ; Discuss with examples. (Ref: 35),English
We have to leave early to avoid the morning traffic. ? What is the implication? (Ref: 91),English
Describe the difference between potential and kinetic energy. : How is this calculated? (Ref: 80),Science
"Have you seen my phone? I just had it a second ago. , Refer to the chart above. (Ref: 66)",English
Could you help me with my homework later? ; Refer to the chart above. (Ref: 59),English
The periodic table is organized by increasing atomic number. . Why is this important? (Ref: 69),Science
The Industrial Revolution began in the late 18th century and transformed societies. : Can you justify this? (Ref: 93),History
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ; How is this calculated? (Ref: 50),Maths
Have you seen my phone? I just had it a second ago. ? Describe in your own words. (Ref: 25),English
What time does your class end today? ? Can you justify this? (Ref: 31),English
Explain the causes and effects of World War I. : Discuss with examples. (Ref: 57),History
Explain the function of mitochondria in a cell. . Apply this to modern scenarios. (Ref: 99),Science
The process of evolution explains how species change over time through natural selection. . Describe in your own words. (Ref: 28),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : How do we use this in real life? (Ref: 70),History
"An acid reacts with a base to produce salt and water. This is called a neutralization reaction. , Describe in your own words. (Ref: 48)",Science
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. ; Can you justify this? (Ref: 10),Science
Calculate the growth rate of bacteria in a lab experiment using exponential functions. . Explain briefly. (Ref: 41),Maths
Explain the causes and effects of World War I. . What is the implication? (Ref: 48),History
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. : Discuss with examples. (Ref: 90),Science
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. ; Can you justify this? (Ref: 30),Science
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ? Can you justify this? (Ref: 94),Science
The process of evolution explains how species change over time through natural selection. : Explain briefly. (Ref: 37),Science
Atoms are the basic building blocks of matter. : Apply this to modern scenarios. (Ref: 72),Science
Explain the causes and effects of World War I. ? What is the implication? (Ref: 80),History
She enjoys reading mystery novels in her free time. ; Discuss with examples. (Ref: 58),English
The Industrial Revolution began in the late 18th century and transformed societies. ; Refer to the chart above. (Ref: 93),History
She said she’ll call you back once the meeting is over. ; Include key facts. (Ref: 20),English
"Solve for x: 2x + 3 = 11. , Why is this important? (Ref: 26)",Maths
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. . How do we use this in real life? (Ref: 74),Science
"Can you pass me the salt, please? , Describe in your own words. (Ref: 2)",English
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . Refer to the chart above. (Ref: 14),History
The Industrial Revolution began in the late 18th century and transformed societies. : Apply this to modern scenarios. (Ref: 69),History
Atoms are the basic building blocks of matter. . Include real-world data. (Ref: 69),Science
The process of evolution explains how species change over time through natural selection. . Discuss with examples. (Ref: 64),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . Can you justify this? (Ref: 92),History
Graph the rate of a chemical reaction over time and explain the curve. : What is the implication? (Ref: 10),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; Why is this important? (Ref: 2),History
"Do you remember where we parked the car? , Describe in your own words. (Ref: 70)",English
Explain the causes and effects of World War I. ; Can you justify this? (Ref: 75),History
"It looks like it might rain, should we take an umbrella? , Can you justify this? (Ref: 40)",English
Atoms are the basic building blocks of matter. ; Include real-world data. (Ref: 17),Science
We have to leave early to avoid the morning traffic. : How do we use this in real life? (Ref: 99),English
The periodic table is organized by increasing atomic number. : Describe in your own words. (Ref: 99),Science
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. : Include real-world data. (Ref: 89),Maths
"Graph the rate of a chemical reaction over time and explain the curve. , What is the implication? (Ref: 50)",Maths
The human heart has four chambers and pumps blood throughout the body. ; How do we use this in real life? (Ref: 53),Science
We have to leave early to avoid the morning traffic. ; Discuss with examples. (Ref: 21),English
"The process of evolution explains how species change over time through natural selection. , How do we use this in real life? (Ref: 13)",Science
She enjoys reading mystery novels in her free time. . Refer to the chart above. (Ref: 20),English
"The process of evolution explains how species change over time through natural selection. , How do we use this in real life? (Ref: 72)",Science
The area of a circle is given by πr^2. Calculate the area when r = 5. ; Include key facts. (Ref: 90),Maths
The Industrial Revolution began in the late 18th century and transformed societies. ; Apply this to modern scenarios. (Ref: 32),History
"Can you pass me the salt, please? ; Describe in your own words. (Ref: 69)",English
Solve for x: 2x + 3 = 11. : How do we use this in real life? (Ref: 3),Maths
The periodic table is organized by increasing atomic number. . What is the implication? (Ref: 83),Science
Speed is calculated by dividing distance by time. . Refer to the chart above. (Ref: 9),Science
"That movie was really interesting, don’t you think? ? Include key facts. (Ref: 39)",English
Photosynthesis is the process by which green plants create food using sunlight. : Include real-world data. (Ref: 46),Science
"Explain the causes and effects of World War I. , Apply this to modern scenarios. (Ref: 35)",History
"I’m running late, I’ll be there in ten minutes. . Can you justify this? (Ref: 100)",English
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. ? What is the implication? (Ref: 50),Science
"Can you pass me the salt, please? , Explain briefly. (Ref: 99)",English
The Industrial Revolution began in the late 18th century and transformed societies. : Include key facts. (Ref: 96),History
"The Industrial Revolution began in the late 18th century and transformed societies. , How is this calculated? (Ref: 19)",History
Photosynthesis is the process by which green plants create food using sunlight. . How is this calculated? (Ref: 4),Science
"The Industrial Revolution began in the late 18th century and transformed societies. , Refer to the chart above. (Ref: 83)",History
Do you remember where we parked the car? . Explain briefly. (Ref: 75),English
Explain the causes and effects of World War I. . Apply this to modern scenarios. (Ref: 93),History
We have to leave early to avoid the morning traffic. ; Include real-world data. (Ref: 83),English
Speed is calculated by dividing distance by time. : Explain briefly. (Ref: 9),Science
We have to leave early to avoid the morning traffic. : Describe in your own words. (Ref: 61),English
Explain the causes and effects of World War I. ? Can you justify this? (Ref: 33),History
"The Industrial Revolution began in the late 18th century and transformed societies. , Explain briefly. (Ref: 21)",History
Describe the difference between potential and kinetic energy. . Discuss with examples. (Ref: 47),Science
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. : Explain briefly. (Ref: 75),Maths
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , Why is this important? (Ref: 70)",History
Solve for x: 2x + 3 = 11. : Why is this important? (Ref: 48),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; Include key facts. (Ref: 39),History
Explain the causes and effects of World War I. . Refer to the chart above. (Ref: 87),History
"Have you seen my phone? I just had it a second ago. , Discuss with examples. (Ref: 23)",English
Atoms bond to form molecules by sharing or transferring electrons. : Refer to the chart above. (Ref: 99),Science
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. : Explain briefly. (Ref: 74),Maths
What’s the best way to get to the train station from here? ? Describe in your own words. (Ref: 27),English
Calculate the growth rate of bacteria in a lab experiment using exponential functions. : Why is this important? (Ref: 72),Maths
Solve for x: 2x + 3 = 11. : What is the implication? (Ref: 87),Maths
"Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. , Include key facts. (Ref: 56)",Maths
Graph the rate of a chemical reaction over time and explain the curve. ; Why is this important? (Ref: 69),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? What is the implication? (Ref: 84),History
"The Industrial Revolution began in the late 18th century and transformed societies. , Include key facts. (Ref: 4)",History
Graph the rate of a chemical reaction over time and explain the curve. . How do we use this in real life? (Ref: 99),Maths
"What’s the best way to get to the train station from here? , How do we use this in real life? (Ref: 50)",English
My favorite subject in school is definitely art. . How is this calculated? (Ref: 98),English
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , What is the implication? (Ref: 95)",History
The Industrial Revolution began in the late 18th century and transformed societies. : Why is this important? (Ref: 94),History
Graph the rate of a chemical reaction over time and explain the curve. ? Describe in your own words. (Ref: 24),Maths
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. : Refer to the chart above. (Ref: 13),Maths
A linear equation is an equation between two variables that gives a straight line when plotted. ? Explain briefly. (Ref: 100),Maths
The Industrial Revolution began in the late 18th century and transformed societies. . Explain briefly. (Ref: 43),History
The process of evolution explains how species change over time through natural selection. : Include key facts. (Ref: 73),Science
Could you help me with my homework later? ; Include key facts. (Ref: 95),English
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . Include key facts. (Ref: 23),History
"What’s the best way to get to the train station from here? , How do we use this in real life? (Ref: 38)",English
"It looks like it might rain, should we take an umbrella? . Can you justify this? (Ref: 76)",English
Graph the rate of a chemical reaction over time and explain the curve. : Describe in your own words. (Ref: 72),Maths
"Describe the difference between potential and kinetic energy. , How do we use this in real life? (Ref: 32)",Science
"Explain the causes and effects of World War I. , Explain briefly. (Ref: 96)",History
What time does your class end today? ? How do we use this in real life? (Ref: 87),English
We have to leave early to avoid the morning traffic. ? How is this calculated? (Ref: 20),English
Explain the causes and effects of World War I. : Describe in your own words. (Ref: 69),History
Describe the difference between potential and kinetic energy. ? Include key facts. (Ref: 82),Science
The area of a circle is given by πr^2. Calculate the area when r = 5. : Describe in your own words. (Ref: 20),Maths
Could you help me with my homework later? : How do we use this in real life? (Ref: 69),English
The Industrial Revolution began in the late 18th century and transformed societies. ? What is the implication? (Ref: 66),History
Describe the difference between potential and kinetic energy. ? Refer to the chart above. (Ref: 59),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Refer to the chart above. (Ref: 89),History
The Industrial Revolution began in the late 18th century and transformed societies. . Can you justify this? (Ref: 70),History
The Industrial Revolution began in the late 18th century and transformed societies. ; Discuss with examples. (Ref: 88),History
Describe the difference between potential and kinetic energy. ; Can you justify this? (Ref: 92),Science
Could you help me with my homework later? : Explain briefly. (Ref: 98),English
We have to leave early to avoid the morning traffic. : How do we use this in real life? (Ref: 46),English
What’s the best way to get to the train station from here? ? Can you justify this? (Ref: 99),English
"The Industrial Revolution began in the late 18th century and transformed societies. , Explain briefly. (Ref: 67)",History
Explain the function of mitochondria in a cell. ; Can you justify this? (Ref: 76),Science
The human heart has four chambers and pumps blood throughout the body. . Why is this important? (Ref: 7),Science
The area of a circle is given by πr^2. Calculate the area when r = 5. ? How is this calculated? (Ref: 30),Maths
Graph the rate of a chemical reaction over time and explain the curve. : Discuss with examples. (Ref: 76),Maths
A linear equation is an equation between two variables that gives a straight line when plotted. ; Include real-world data. (Ref: 20),Maths
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ; Can you justify this? (Ref: 76),Maths
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. : Refer to the chart above. (Ref: 10),Science
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. : Describe in your own words. (Ref: 39),Maths
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. : How do we use this in real life? (Ref: 77),Science
The Industrial Revolution began in the late 18th century and transformed societies. . Refer to the chart above. (Ref: 92),History
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ? What is the implication? (Ref: 60),Maths
Atoms are the basic building blocks of matter. : How is this calculated? (Ref: 85),Science
My favorite subject in school is definitely art. ? Discuss with examples. (Ref: 27),English
Solve for x: 2x + 3 = 11. ? Include key facts. (Ref: 36),Maths
Describe the difference between potential and kinetic energy. ; Include real-world data. (Ref: 16),Science
Let’s make a grocery list so we don’t forget anything. . Why is this important? (Ref: 75),English
The human heart has four chambers and pumps blood throughout the body. . What is the implication? (Ref: 20),Science
"Water boils at 100°C under normal atmospheric pressure. Explain why this happens. , Explain briefly. (Ref: 43)",Science
"He’s really good at fixing things around the house. , Apply this to modern scenarios. (Ref: 30)",English
What time does your class end today? ; What is the implication? (Ref: 88),English
Atoms bond to form molecules by sharing or transferring electrons. ? Can you justify this? (Ref: 30),Science
"I’m running late, I’ll be there in ten minutes. : Describe in your own words. (Ref: 96)",English
Solve for x: 2x + 3 = 11. : Can you justify this? (Ref: 42),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . Refer to the chart above. (Ref: 21),History
Solve for x: 2x + 3 = 11. : Include key facts. (Ref: 64),Maths
"What’s the best way to get to the train station from here? , Discuss with examples. (Ref: 24)",English
"Atoms bond to form molecules by sharing or transferring electrons. , Discuss with examples. (Ref: 16)",Science
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ; What is the implication? (Ref: 61),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : Explain briefly. (Ref: 12),History
Graph the rate of a chemical reaction over time and explain the curve. ? Discuss with examples. (Ref: 63),Maths
A linear equation is an equation between two variables that gives a straight line when plotted. ; Why is this important? (Ref: 6),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : Discuss with examples. (Ref: 1),History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; How is this calculated? (Ref: 30),History
The area of a circle is given by πr^2. Calculate the area when r = 5. ; How do we use this in real life? (Ref: 89),Maths
"Calculate the growth rate of bacteria in a lab experiment using exponential functions. , Describe in your own words. (Ref: 34)",Maths
Solve for x: 2x + 3 = 11. . Discuss with examples. (Ref: 11),Maths
Atoms are the basic building blocks of matter. ? Include real-world data. (Ref: 55),Science
Explain the causes and effects of World War I. : Explain briefly. (Ref: 62),History
He’s really good at fixing things around the house. ? Describe in your own words. (Ref: 42),English
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , Explain briefly. (Ref: 100)",History
Do you remember where we parked the car? ; How do we use this in real life? (Ref: 28),English
Photosynthesis is the process by which green plants create food using sunlight. ; How is this calculated? (Ref: 45),Science
"A linear equation is an equation between two variables that gives a straight line when plotted. , Why is this important? (Ref: 7)",Maths
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. ? Discuss with examples. (Ref: 25),Science
My favorite subject in school is definitely art. : How is this calculated? (Ref: 23),English
Explain the causes and effects of World War I. : Discuss with examples. (Ref: 26),History
"It looks like it might rain, should we take an umbrella? , Explain briefly. (Ref: 52)",English
Explain the causes and effects of World War I. ; Include real-world data. (Ref: 73),History
The Industrial Revolution began in the late 18th century and transformed societies. ? Apply this to modern scenarios. (Ref: 47),History
Have you seen my phone? I just had it a second ago. . Explain briefly. (Ref: 29),English
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ? How is this calculated? (Ref: 68),Maths
What’s the best way to get to the train station from here? ; Apply this to modern scenarios. (Ref: 53),English
"It looks like it might rain, should we take an umbrella? ? Can you justify this? (Ref: 42)",English
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ; Why is this important? (Ref: 93),Maths
Could you help me with my homework later? : Discuss with examples. (Ref: 89),English
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ; Include real-world data. (Ref: 67),Maths
Atoms bond to form molecules by sharing or transferring electrons. . Apply this to modern scenarios. (Ref: 5),Science
What’s the best way to get to the train station from here? ; How do we use this in real life? (Ref: 65),English
A linear equation is an equation between two variables that gives a straight line when plotted. : Include real-world data. (Ref: 35),Maths
The human heart has four chambers and pumps blood throughout the body. ; Explain briefly. (Ref: 38),Science
Solve for x: 2x + 3 = 11. : Include key facts. (Ref: 22),Maths
The Industrial Revolution began in the late 18th century and transformed societies. : Why is this important? (Ref: 55),History
Atoms bond to form molecules by sharing or transferring electrons. : How do we use this in real life? (Ref: 55),Science
I'm not sure what to wear to the event tomorrow. : Apply this to modern scenarios. (Ref: 93),English
The Industrial Revolution began in the late 18th century and transformed societies. ? Apply this to modern scenarios. (Ref: 93),History
What time does your class end today? : Apply this to modern scenarios. (Ref: 33),English
I usually go for a walk after dinner to relax. . Include key facts. (Ref: 8),English
Graph the rate of a chemical reaction over time and explain the curve. . Can you justify this? (Ref: 48),Maths
A linear equation is an equation between two variables that gives a straight line when plotted. . How do we use this in real life? (Ref: 10),Maths
Explain the function of mitochondria in a cell. ? Describe in your own words. (Ref: 89),Science
"The area of a circle is given by πr^2. Calculate the area when r = 5. , Include real-world data. (Ref: 30)",Maths
Atoms bond to form molecules by sharing or transferring electrons. . How do we use this in real life? (Ref: 81),Science
Explain the function of mitochondria in a cell. ? How is this calculated? (Ref: 65),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; What is the implication? (Ref: 47),History
Explain the function of mitochondria in a cell. : Explain briefly. (Ref: 95),Science
I'm thinking of learning how to play the guitar. . Include real-world data. (Ref: 100),English
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ; Include key facts. (Ref: 87),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . Apply this to modern scenarios. (Ref: 96),History
Graph the rate of a chemical reaction over time and explain the curve. ; How do we use this in real life? (Ref: 39),Maths
"The Industrial Revolution began in the late 18th century and transformed societies. , Describe in your own words. (Ref: 76)",History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . Include key facts. (Ref: 67),History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Apply this to modern scenarios. (Ref: 86),History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . How is this calculated? (Ref: 100),History
"Explain the causes and effects of World War I. , How do we use this in real life? (Ref: 4)",History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? What is the implication? (Ref: 29),History
The Industrial Revolution began in the late 18th century and transformed societies. ? Explain briefly. (Ref: 37),History
Solve for x: 2x + 3 = 11. ; Refer to the chart above. (Ref: 86),Maths
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. ? Apply this to modern scenarios. (Ref: 72),Science
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. . Include real-world data. (Ref: 80),Science
Explain the causes and effects of World War I. ; Refer to the chart above. (Ref: 34),History
A linear equation is an equation between two variables that gives a straight line when plotted. ; Include key facts. (Ref: 95),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; Explain briefly. (Ref: 25),History
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , Apply this to modern scenarios. (Ref: 37)",History
Atoms are the basic building blocks of matter. . How is this calculated? (Ref: 29),Science
Solve for x: 2x + 3 = 11. ; Include key facts. (Ref: 76),Maths
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ; Apply this to modern scenarios. (Ref: 92),Maths
"The process of evolution explains how species change over time through natural selection. , How is this calculated? (Ref: 6)",Science
Explain the causes and effects of World War I. . How is this calculated? (Ref: 100),History
The periodic table is organized by increasing atomic number. ? Include key facts. (Ref: 94),Science
Solve for x: 2x + 3 = 11. . How is this calculated? (Ref: 89),Maths
Could you help me with my homework later? : How do we use this in real life? (Ref: 58),English
What time does your class end today? ? Include real-world data. (Ref: 53),English
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? What is the implication? (Ref: 56),History
Solve for x: 2x + 3 = 11. : What is the implication? (Ref: 67),Maths
A linear equation is an equation between two variables that gives a straight line when plotted. . Can you justify this? (Ref: 4),Maths
He’s really good at fixing things around the house. ; Explain briefly. (Ref: 3),English
Photosynthesis is the process by which green plants create food using sunlight. ; What is the implication? (Ref: 74),Science
"The human heart has four chambers and pumps blood throughout the body. , What is the implication? (Ref: 100)",Science
The process of evolution explains how species change over time through natural selection. : How do we use this in real life? (Ref: 85),Science
A linear equation is an equation between two variables that gives a straight line when plotted. ? Include real-world data. (Ref: 44),Maths
He’s really good at fixing things around the house. . How is this calculated? (Ref: 94),English
She said she’ll call you back once the meeting is over. . Include key facts. (Ref: 32),English
Atoms are the basic building blocks of matter. . How do we use this in real life? (Ref: 63),Science
"She enjoys reading mystery novels in her free time. , Why is this important? (Ref: 73)",English
A linear equation is an equation between two variables that gives a straight line when plotted. ; How do we use this in real life? (Ref: 6),Maths
"The human heart has four chambers and pumps blood throughout the body. , Apply this to modern scenarios. (Ref: 17)",Science
I'm not sure what to wear to the event tomorrow. ? Refer to the chart above. (Ref: 72),English
Let’s make a grocery list so we don’t forget anything. ; Describe in your own words. (Ref: 60),English
The area of a circle is given by πr^2. Calculate the area when r = 5. ? Describe in your own words. (Ref: 98),Maths
"That movie was really interesting, don’t you think? : Describe in your own words. (Ref: 18)",English
Calculate the growth rate of bacteria in a lab experiment using exponential functions. : How is this calculated? (Ref: 68),Maths
The Industrial Revolution began in the late 18th century and transformed societies. : Describe in your own words. (Ref: 98),History
"What time does your class end today? , Include real-world data. (Ref: 1)",English
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. . Explain briefly. (Ref: 63),Science
Solve for x: 2x + 3 = 11. ? Discuss with examples. (Ref: 26),Maths
He’s really good at fixing things around the house. ? Explain briefly. (Ref: 25),English
The Industrial Revolution began in the late 18th century and transformed societies. : Describe in your own words. (Ref: 78),History
A linear equation is an equation between two variables that gives a straight line when plotted. ; Apply this to modern scenarios. (Ref: 72),Maths
Solve for x: 2x + 3 = 11. ? Include key facts. (Ref: 94),Maths
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ; Apply this to modern scenarios. (Ref: 43),Maths
"Explain the causes and effects of World War I. , What is the implication? (Ref: 1)",History
I usually go for a walk after dinner to relax. ? Why is this important? (Ref: 99),English
"She enjoys reading mystery novels in her free time. , How do we use this in real life? (Ref: 49)",English
The Industrial Revolution began in the late 18th century and transformed societies. . Describe in your own words. (Ref: 55),History
The process of evolution explains how species change over time through natural selection. ; How is this calculated? (Ref: 72),Science
"She enjoys reading mystery novels in her free time. , Can you justify this? (Ref: 48)",English
"The Industrial Revolution began in the late 18th century and transformed societies. , Include key facts. (Ref: 79)",History
The Industrial Revolution began in the late 18th century and transformed societies. . Can you justify this? (Ref: 65),History
