text,subject
Speed is calculated by dividing distance by time. ? Discuss with examples. (Ref: 59),Science
Speed is calculated by dividing distance by time. : Can you justify this? (Ref: 89),Science
Atoms bond to form molecules by sharing or transferring electrons. . Describe in your own words. (Ref: 25),Science
Atoms bond to form molecules by sharing or transferring electrons. ? How do we use this in real life? (Ref: 96),Science
Explain the function of mitochondria in a cell. . Explain briefly. (Ref: 40),Science
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. ; Refer to the chart above. (Ref: 91),Science
The human heart has four chambers and pumps blood throughout the body. ? Describe in your own words. (Ref: 79),Science
Identify the main theme of the story and explain its significance. ; Discuss with examples. (Ref: 21),English
Graph the rate of a chemical reaction over time and explain the curve. ; Discuss with examples. (Ref: 66),Maths
Explain the causes and effects of World War I. ; Explain briefly. (Ref: 85),History
"The Industrial Revolution began in the late 18th century and transformed societies. , Refer to the chart above. (Ref: 81)",History
A linear equation is an equation between two variables that gives a straight line when plotted. ; Apply this to modern scenarios. (Ref: 22),Maths
The metaphor in this poem represents the fleeting nature of time. : How do we use this in real life? (Ref: 52),English
"Discuss how historical events influence literary themes, using war poetry as an example. ? Discuss with examples. (Ref: 25)",English
Explain the causes and effects of World War I. : Discuss with examples. (Ref: 68),History
The area of a circle is given by πr^2. Calculate the area when r = 5. ; Include real-world data. (Ref: 44),Maths
Graph the rate of a chemical reaction over time and explain the curve. . Apply this to modern scenarios. (Ref: 78),Maths
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. : Describe in your own words. (Ref: 87),Science
Use historical context to interpret the meaning of the speech in the given text. ? Include real-world data. (Ref: 28),English
"The Industrial Revolution began in the late 18th century and transformed societies. , How is this calculated? (Ref: 49)",History
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ; How do we use this in real life? (Ref: 40),Maths
Explain the function of mitochondria in a cell. : Describe in your own words. (Ref: 3),Science
"Newton's First Law states that an object in motion stays in motion unless acted upon by a force. , How is this calculated? (Ref: 7)",Science
Punctuate the following sentence correctly: although it was raining we went outside. ? Describe in your own words. (Ref: 39),English
Shakespeare’s history plays often reflect the political issues of his time. ? What is the implication? (Ref: 39),English
Use historical context to interpret the meaning of the speech in the given text. . How is this calculated? (Ref: 61),English
"Discuss how historical events influence literary themes, using war poetry as an example. ? Apply this to modern scenarios. (Ref: 37)",English
Atoms bond to form molecules by sharing or transferring electrons. ; Explain briefly. (Ref: 50),Science
Use historical context to interpret the meaning of the speech in the given text. ; Why is this important? (Ref: 77),English
The metaphor in this poem represents the fleeting nature of time. ? Why is this important? (Ref: 12),English
"Discuss how historical events influence literary themes, using war poetry as an example. , Discuss with examples. (Ref: 7)",English
Explain the function of mitochondria in a cell. : How is this calculated? (Ref: 90),Science
Explain the causes and effects of World War I. : Refer to the chart above. (Ref: 85),History
The metaphor in this poem represents the fleeting nature of time. . Discuss with examples. (Ref: 37),English
Identify the main theme of the story and explain its significance. . What is the implication? (Ref: 48),English
Solve for x: 2x + 3 = 11. ; What is the implication? (Ref: 47),Maths
The Industrial Revolution began in the late 18th century and transformed societies. . Why is this important? (Ref: 68),History
Identify the main theme of the story and explain its significance. : What is the implication? (Ref: 16),English
The Industrial Revolution began in the late 18th century and transformed societies. ; How do we use this in real life? (Ref: 41),History
Punctuate the following sentence correctly: although it was raining we went outside. . Apply this to modern scenarios. (Ref: 47),English
The Industrial Revolution began in the late 18th century and transformed societies. ; How is this calculated? (Ref: 57),History
"Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. , Refer to the chart above. (Ref: 53)",Maths
"The process of evolution explains how species change over time through natural selection. , Discuss with examples. (Ref: 70)",Science
Explain the causes and effects of World War I. . What is the implication? (Ref: 89),History
"Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. , Apply this to modern scenarios. (Ref: 93)",Maths
The human heart has four chambers and pumps blood throughout the body. . Explain briefly. (Ref: 3),Science
"Explain the causes and effects of World War I. , Refer to the chart above. (Ref: 36)",History
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , Include real-world data. (Ref: 76)",History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Include real-world data. (Ref: 6),History
Calculate the growth rate of bacteria in a lab experiment using exponential functions. : Why is this important? (Ref: 67),Maths
"Discuss how historical events influence literary themes, using war poetry as an example. : Discuss with examples. (Ref: 100)",English
"Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. , How do we use this in real life? (Ref: 5)",Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Can you justify this? (Ref: 13),History
Explain the causes and effects of World War I. ; What is the implication? (Ref: 29),History
"An acid reacts with a base to produce salt and water. This is called a neutralization reaction. , Apply this to modern scenarios. (Ref: 22)",Science
"The periodic table is organized by increasing atomic number. , Discuss with examples. (Ref: 62)",Science
The process of evolution explains how species change over time through natural selection. : How is this calculated? (Ref: 22),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . How is this calculated? (Ref: 74),History
The process of evolution explains how species change over time through natural selection. : Include key facts. (Ref: 55),Science
The metaphor in this poem represents the fleeting nature of time. . Apply this to modern scenarios. (Ref: 28),English
Explain the function of mitochondria in a cell. ? What is the implication? (Ref: 38),Science
The metaphor in this poem represents the fleeting nature of time. . How is this calculated? (Ref: 64),English
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. ? Include key facts. (Ref: 88),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : Can you justify this? (Ref: 3),History
"Speed is calculated by dividing distance by time. , Can you justify this? (Ref: 61)",Science
The metaphor in this poem represents the fleeting nature of time. . How is this calculated? (Ref: 11),English
"An acid reacts with a base to produce salt and water. This is called a neutralization reaction. , How is this calculated? (Ref: 37)",Science
"Explain the causes and effects of World War I. , Discuss with examples. (Ref: 94)",History
"Explain the causes and effects of World War I. , Apply this to modern scenarios. (Ref: 11)",History
Explain the causes and effects of World War I. : Discuss with examples. (Ref: 63),History
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ; Refer to the chart above. (Ref: 78),Maths
"Discuss how historical events influence literary themes, using war poetry as an example. : Can you justify this? (Ref: 4)",English
"Calculate the growth rate of bacteria in a lab experiment using exponential functions. , Apply this to modern scenarios. (Ref: 91)",Maths
Photosynthesis is the process by which green plants create food using sunlight. : What is the implication? (Ref: 5),Science
Atoms bond to form molecules by sharing or transferring electrons. : Apply this to modern scenarios. (Ref: 72),Science
Speed is calculated by dividing distance by time. . Include real-world data. (Ref: 80),Science
A linear equation is an equation between two variables that gives a straight line when plotted. : How do we use this in real life? (Ref: 37),Maths
Identify the main theme of the story and explain its significance. : Why is this important? (Ref: 92),English
"Speed is calculated by dividing distance by time. , Can you justify this? (Ref: 47)",Science
"Graph the rate of a chemical reaction over time and explain the curve. , Why is this important? (Ref: 42)",Maths
"Use historical context to interpret the meaning of the speech in the given text. , What is the implication? (Ref: 73)",English
The Industrial Revolution began in the late 18th century and transformed societies. . Apply this to modern scenarios. (Ref: 20),History
"Photosynthesis is the process by which green plants create food using sunlight. , Include real-world data. (Ref: 11)",Science
"Describe the difference between potential and kinetic energy. , How is this calculated? (Ref: 92)",Science
Calculate the growth rate of bacteria in a lab experiment using exponential functions. . How is this calculated? (Ref: 86),Maths
The Industrial Revolution began in the late 18th century and transformed societies. ; Include key facts. (Ref: 88),History
Use historical context to interpret the meaning of the speech in the given text. ; How is this calculated? (Ref: 50),English
"Atoms are the basic building blocks of matter. , Refer to the chart above. (Ref: 60)",Science
Identify the main theme of the story and explain its significance. ; Discuss with examples. (Ref: 42),English
Solve for x: 2x + 3 = 11. : Why is this important? (Ref: 64),Maths
Speed is calculated by dividing distance by time. ; How do we use this in real life? (Ref: 36),Science
"The periodic table is organized by increasing atomic number. , Apply this to modern scenarios. (Ref: 28)",Science
Punctuate the following sentence correctly: although it was raining we went outside. . Discuss with examples. (Ref: 18),English
Use historical context to interpret the meaning of the speech in the given text. ; Include key facts. (Ref: 30),English
Use historical context to interpret the meaning of the speech in the given text. . Why is this important? (Ref: 61),English
The Industrial Revolution began in the late 18th century and transformed societies. : Describe in your own words. (Ref: 61),History
Explain the causes and effects of World War I. . Apply this to modern scenarios. (Ref: 77),History
The process of evolution explains how species change over time through natural selection. . What is the implication? (Ref: 42),Science
The area of a circle is given by πr^2. Calculate the area when r = 5. : How is this calculated? (Ref: 18),Maths
A linear equation is an equation between two variables that gives a straight line when plotted. ? Describe in your own words. (Ref: 32),Maths
The area of a circle is given by πr^2. Calculate the area when r = 5. . What is the implication? (Ref: 9),Maths
Shakespeare’s history plays often reflect the political issues of his time. : Explain briefly. (Ref: 90),English
The process of evolution explains how species change over time through natural selection. ? Include real-world data. (Ref: 95),Science
Photosynthesis is the process by which green plants create food using sunlight. : Explain briefly. (Ref: 79),Science
Explain the causes and effects of World War I. : Can you justify this? (Ref: 36),History
Punctuate the following sentence correctly: although it was raining we went outside. . Can you justify this? (Ref: 96),English
"Explain the causes and effects of World War I. , Include key facts. (Ref: 24)",History
"Describe the difference between potential and kinetic energy. , How is this calculated? (Ref: 64)",Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; Include key facts. (Ref: 49),History
"Discuss how historical events influence literary themes, using war poetry as an example. , Refer to the chart above. (Ref: 34)",English
Graph the rate of a chemical reaction over time and explain the curve. ? Include real-world data. (Ref: 88),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Describe in your own words. (Ref: 1),History
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ; Can you justify this? (Ref: 5),Maths
Atoms are the basic building blocks of matter. ? Discuss with examples. (Ref: 76),Science
"The process of evolution explains how species change over time through natural selection. , How do we use this in real life? (Ref: 22)",Science
Identify the main theme of the story and explain its significance. : Include real-world data. (Ref: 57),English
"Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. , Refer to the chart above. (Ref: 77)",Maths
"Newton's First Law states that an object in motion stays in motion unless acted upon by a force. , Apply this to modern scenarios. (Ref: 56)",Science
"A linear equation is an equation between two variables that gives a straight line when plotted. , Include key facts. (Ref: 96)",Maths
"The Industrial Revolution began in the late 18th century and transformed societies. , Include key facts. (Ref: 74)",History
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ? Explain briefly. (Ref: 71),Science
Explain the function of mitochondria in a cell. ? How is this calculated? (Ref: 16),Science
Solve for x: 2x + 3 = 11. : Refer to the chart above. (Ref: 24),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; What is the implication? (Ref: 65),History
Explain the causes and effects of World War I. . Explain briefly. (Ref: 23),History
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. . Can you justify this? (Ref: 28),Science
Use historical context to interpret the meaning of the speech in the given text. . Explain briefly. (Ref: 64),English
The process of evolution explains how species change over time through natural selection. : Can you justify this? (Ref: 87),Science
The Industrial Revolution began in the late 18th century and transformed societies. ; Refer to the chart above. (Ref: 34),History
The area of a circle is given by πr^2. Calculate the area when r = 5. ; How do we use this in real life? (Ref: 46),Maths
The Industrial Revolution began in the late 18th century and transformed societies. . Can you justify this? (Ref: 13),History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . Describe in your own words. (Ref: 6),History
Atoms bond to form molecules by sharing or transferring electrons. ? How is this calculated? (Ref: 23),Science
Explain the causes and effects of World War I. ? Can you justify this? (Ref: 42),History
The process of evolution explains how species change over time through natural selection. ; How is this calculated? (Ref: 72),Science
A linear equation is an equation between two variables that gives a straight line when plotted. : Describe in your own words. (Ref: 81),Maths
"Discuss how historical events influence literary themes, using war poetry as an example. : Why is this important? (Ref: 88)",English
"Identify the main theme of the story and explain its significance. , What is the implication? (Ref: 58)",English
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. ? Can you justify this? (Ref: 55),Science
Use historical context to interpret the meaning of the speech in the given text. ? Include key facts. (Ref: 6),English
Explain the function of mitochondria in a cell. : Can you justify this? (Ref: 31),Science
Identify the main theme of the story and explain its significance. . Discuss with examples. (Ref: 68),English
"Discuss how historical events influence literary themes, using war poetry as an example. : How do we use this in real life? (Ref: 77)",English
Explain the causes and effects of World War I. ; Refer to the chart above. (Ref: 11),History
Explain the causes and effects of World War I. . Explain briefly. (Ref: 49),History
The metaphor in this poem represents the fleeting nature of time. ? Discuss with examples. (Ref: 62),English
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , Explain briefly. (Ref: 100)",History
Atoms bond to form molecules by sharing or transferring electrons. ; Include real-world data. (Ref: 86),Science
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. ? Refer to the chart above. (Ref: 35),Science
Identify the main theme of the story and explain its significance. : Refer to the chart above. (Ref: 75),English
Speed is calculated by dividing distance by time. ? How do we use this in real life? (Ref: 59),Science
"Use historical context to interpret the meaning of the speech in the given text. , Include key facts. (Ref: 9)",English
Use historical context to interpret the meaning of the speech in the given text. : Include key facts. (Ref: 74),English
Explain the causes and effects of World War I. ? What is the implication? (Ref: 83),History
Use historical context to interpret the meaning of the speech in the given text. ; How is this calculated? (Ref: 36),English
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . Include real-world data. (Ref: 100),History
The metaphor in this poem represents the fleeting nature of time. . How do we use this in real life? (Ref: 9),English
Explain the causes and effects of World War I. ? Why is this important? (Ref: 99),History
The periodic table is organized by increasing atomic number. ; Apply this to modern scenarios. (Ref: 7),Science
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , Include key facts. (Ref: 56)",History
The Industrial Revolution began in the late 18th century and transformed societies. . Describe in your own words. (Ref: 7),History
"Atoms are the basic building blocks of matter. , How do we use this in real life? (Ref: 30)",Science
The area of a circle is given by πr^2. Calculate the area when r = 5. ? Discuss with examples. (Ref: 1),Maths
Solve for x: 2x + 3 = 11. ; Refer to the chart above. (Ref: 87),Maths
Calculate the growth rate of bacteria in a lab experiment using exponential functions. . Apply this to modern scenarios. (Ref: 25),Maths
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. . Refer to the chart above. (Ref: 86),Maths
Graph the rate of a chemical reaction over time and explain the curve. : What is the implication? (Ref: 95),Maths
Shakespeare’s history plays often reflect the political issues of his time. ; How do we use this in real life? (Ref: 62),English
Calculate the growth rate of bacteria in a lab experiment using exponential functions. : Refer to the chart above. (Ref: 3),Maths
The Industrial Revolution began in the late 18th century and transformed societies. . What is the implication? (Ref: 31),History
Use historical context to interpret the meaning of the speech in the given text. ; Refer to the chart above. (Ref: 59),English
The periodic table is organized by increasing atomic number. ; Discuss with examples. (Ref: 5),Science
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. . Include real-world data. (Ref: 79),Science
The Industrial Revolution began in the late 18th century and transformed societies. ; Include real-world data. (Ref: 51),History
The human heart has four chambers and pumps blood throughout the body. ; How do we use this in real life? (Ref: 53),Science
A linear equation is an equation between two variables that gives a straight line when plotted. . How do we use this in real life? (Ref: 36),Maths
Graph the rate of a chemical reaction over time and explain the curve. . Explain briefly. (Ref: 39),Maths
Identify the main theme of the story and explain its significance. . How is this calculated? (Ref: 49),English
"Graph the rate of a chemical reaction over time and explain the curve. , Can you justify this? (Ref: 53)",Maths
The periodic table is organized by increasing atomic number. . Apply this to modern scenarios. (Ref: 19),Science
Use historical context to interpret the meaning of the speech in the given text. ? Discuss with examples. (Ref: 71),English
"The process of evolution explains how species change over time through natural selection. , Why is this important? (Ref: 53)",Science
Solve for x: 2x + 3 = 11. ? Include key facts. (Ref: 32),Maths
The metaphor in this poem represents the fleeting nature of time. ; How is this calculated? (Ref: 37),English
The area of a circle is given by πr^2. Calculate the area when r = 5. ; Refer to the chart above. (Ref: 24),Maths
The process of evolution explains how species change over time through natural selection. . Describe in your own words. (Ref: 23),Science
Punctuate the following sentence correctly: although it was raining we went outside. : Include real-world data. (Ref: 25),English
The area of a circle is given by πr^2. Calculate the area when r = 5. . Include key facts. (Ref: 27),Maths
Identify the main theme of the story and explain its significance. . How is this calculated? (Ref: 63),English
The Industrial Revolution began in the late 18th century and transformed societies. : Can you justify this? (Ref: 44),History
Atoms bond to form molecules by sharing or transferring electrons. ; Why is this important? (Ref: 18),Science
Identify the main theme of the story and explain its significance. . Can you justify this? (Ref: 5),English
The Industrial Revolution began in the late 18th century and transformed societies. ; Include real-world data. (Ref: 40),History
"Explain the causes and effects of World War I. , Discuss with examples. (Ref: 36)",History
"The human heart has four chambers and pumps blood throughout the body. , Can you justify this? (Ref: 60)",Science
Punctuate the following sentence correctly: although it was raining we went outside. ; Discuss with examples. (Ref: 26),English
The Industrial Revolution began in the late 18th century and transformed societies. : Can you justify this? (Ref: 39),History
Calculate the growth rate of bacteria in a lab experiment using exponential functions. . Include key facts. (Ref: 39),Maths
Identify the main theme of the story and explain its significance. ? Apply this to modern scenarios. (Ref: 12),English
The Industrial Revolution began in the late 18th century and transformed societies. ? How is this calculated? (Ref: 94),History
Punctuate the following sentence correctly: although it was raining we went outside. ; Apply this to modern scenarios. (Ref: 51),English
"Shakespeare’s history plays often reflect the political issues of his time. , Why is this important? (Ref: 41)",English
Atoms bond to form molecules by sharing or transferring electrons. : Discuss with examples. (Ref: 56),Science
"Solve for x: 2x + 3 = 11. , Why is this important? (Ref: 26)",Maths
The area of a circle is given by πr^2. Calculate the area when r = 5. ; What is the implication? (Ref: 69),Maths
Use historical context to interpret the meaning of the speech in the given text. ; How do we use this in real life? (Ref: 15),English
The human heart has four chambers and pumps blood throughout the body. ? Include key facts. (Ref: 14),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : Describe in your own words. (Ref: 57),History
"The area of a circle is given by πr^2. Calculate the area when r = 5. , How is this calculated? (Ref: 34)",Maths
The Industrial Revolution began in the late 18th century and transformed societies. : Explain briefly. (Ref: 40),History
"The metaphor in this poem represents the fleeting nature of time. , Why is this important? (Ref: 99)",English
Use historical context to interpret the meaning of the speech in the given text. ? Describe in your own words. (Ref: 2),English
A linear equation is an equation between two variables that gives a straight line when plotted. ; Explain briefly. (Ref: 62),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; How do we use this in real life? (Ref: 67),History
The periodic table is organized by increasing atomic number. : Describe in your own words. (Ref: 7),Science
Use historical context to interpret the meaning of the speech in the given text. ? How do we use this in real life? (Ref: 77),English
The metaphor in this poem represents the fleeting nature of time. . Refer to the chart above. (Ref: 67),English
Explain the causes and effects of World War I. : What is the implication? (Ref: 75),History
The metaphor in this poem represents the fleeting nature of time. ; Refer to the chart above. (Ref: 10),English
"Identify the main theme of the story and explain its significance. , Apply this to modern scenarios. (Ref: 88)",English
The metaphor in this poem represents the fleeting nature of time. : Describe in your own words. (Ref: 4),English
The periodic table is organized by increasing atomic number. ? Include real-world data. (Ref: 20),Science
Atoms are the basic building blocks of matter. ? Describe in your own words. (Ref: 93),Science
"The area of a circle is given by πr^2. Calculate the area when r = 5. , Include key facts. (Ref: 81)",Maths
Describe the difference between potential and kinetic energy. . How do we use this in real life? (Ref: 89),Science
"A linear equation is an equation between two variables that gives a straight line when plotted. , How do we use this in real life? (Ref: 28)",Maths
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. : What is the implication? (Ref: 4),Maths
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , Can you justify this? (Ref: 68)",History
Atoms bond to form molecules by sharing or transferring electrons. : Describe in your own words. (Ref: 61),Science
Describe the difference between potential and kinetic energy. ; Can you justify this? (Ref: 61),Science
The Industrial Revolution began in the late 18th century and transformed societies. ? How is this calculated? (Ref: 64),History
Describe the difference between potential and kinetic energy. : Describe in your own words. (Ref: 35),Science
Explain the causes and effects of World War I. : Include key facts. (Ref: 21),History
"Solve for x: 2x + 3 = 11. , Discuss with examples. (Ref: 59)",Maths
Describe the difference between potential and kinetic energy. : Apply this to modern scenarios. (Ref: 56),Science
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ; What is the implication? (Ref: 43),Maths
Shakespeare’s history plays often reflect the political issues of his time. ? Explain briefly. (Ref: 79),English
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Discuss with examples. (Ref: 44),History
A linear equation is an equation between two variables that gives a straight line when plotted. ? Describe in your own words. (Ref: 25),Maths
Atoms bond to form molecules by sharing or transferring electrons. . How do we use this in real life? (Ref: 44),Science
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , Include real-world data. (Ref: 27)",History
Graph the rate of a chemical reaction over time and explain the curve. . Refer to the chart above. (Ref: 18),Maths
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ; Can you justify this? (Ref: 87),Maths
Solve for x: 2x + 3 = 11. . Explain briefly. (Ref: 7),Maths
The Industrial Revolution began in the late 18th century and transformed societies. : Apply this to modern scenarios. (Ref: 34),History
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ; Explain briefly. (Ref: 28),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Describe in your own words. (Ref: 33),History
A linear equation is an equation between two variables that gives a straight line when plotted. ; Describe in your own words. (Ref: 72),Maths
"Punctuate the following sentence correctly: although it was raining we went outside. , Can you justify this? (Ref: 14)",English
Identify the main theme of the story and explain its significance. . Refer to the chart above. (Ref: 79),English
A linear equation is an equation between two variables that gives a straight line when plotted. . How do we use this in real life? (Ref: 10),Maths
"Explain the causes and effects of World War I. , Why is this important? (Ref: 4)",History
The Industrial Revolution began in the late 18th century and transformed societies. ? Why is this important? (Ref: 35),History
Solve for x: 2x + 3 = 11. . How do we use this in real life? (Ref: 72),Maths
The Industrial Revolution began in the late 18th century and transformed societies. ; Describe in your own words. (Ref: 23),History
Punctuate the following sentence correctly: although it was raining we went outside. ; Apply this to modern scenarios. (Ref: 78),English
The area of a circle is given by πr^2. Calculate the area when r = 5. : What is the implication? (Ref: 31),Maths
The human heart has four chambers and pumps blood throughout the body. ; How is this calculated? (Ref: 25),Science
Explain the causes and effects of World War I. ; Apply this to modern scenarios. (Ref: 76),History
Atoms are the basic building blocks of matter. ; How is this calculated? (Ref: 13),Science
"Graph the rate of a chemical reaction over time and explain the curve. , Can you justify this? (Ref: 6)",Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : How is this calculated? (Ref: 39),History
Explain the causes and effects of World War I. . Explain briefly. (Ref: 1),History
The human heart has four chambers and pumps blood throughout the body. . How is this calculated? (Ref: 53),Science
"Calculate the growth rate of bacteria in a lab experiment using exponential functions. , Describe in your own words. (Ref: 88)",Maths
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. : Can you justify this? (Ref: 31),Science
"The process of evolution explains how species change over time through natural selection. , Describe in your own words. (Ref: 29)",Science
Atoms bond to form molecules by sharing or transferring electrons. ? Discuss with examples. (Ref: 80),Science
Use historical context to interpret the meaning of the speech in the given text. : What is the implication? (Ref: 72),English
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; What is the implication? (Ref: 5),History
Solve for x: 2x + 3 = 11. : Include key facts. (Ref: 26),Maths
Atoms are the basic building blocks of matter. ? Apply this to modern scenarios. (Ref: 35),Science
The Industrial Revolution began in the late 18th century and transformed societies. . Explain briefly. (Ref: 28),History
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. : How do we use this in real life? (Ref: 13),Maths
Identify the main theme of the story and explain its significance. : How is this calculated? (Ref: 95),English
The human heart has four chambers and pumps blood throughout the body. : Refer to the chart above. (Ref: 63),Science
The Industrial Revolution began in the late 18th century and transformed societies. ? Can you justify this? (Ref: 31),History
The process of evolution explains how species change over time through natural selection. . How is this calculated? (Ref: 42),Science
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. ; Apply this to modern scenarios. (Ref: 84),Science
"Discuss how historical events influence literary themes, using war poetry as an example. . How do we use this in real life? (Ref: 32)",English
Solve for x: 2x + 3 = 11. : Include key facts. (Ref: 53),Maths
The process of evolution explains how species change over time through natural selection. : Why is this important? (Ref: 54),Science
"Explain the function of mitochondria in a cell. , Can you justify this? (Ref: 89)",Science
Use historical context to interpret the meaning of the speech in the given text. ? Refer to the chart above. (Ref: 48),English
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ? Describe in your own words. (Ref: 69),Maths
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ; Describe in your own words. (Ref: 3),Science
"Explain the function of mitochondria in a cell. , Refer to the chart above. (Ref: 53)",Science
"Punctuate the following sentence correctly: although it was raining we went outside. , Discuss with examples. (Ref: 85)",English
Atoms bond to form molecules by sharing or transferring electrons. ? Apply this to modern scenarios. (Ref: 58),Science
The metaphor in this poem represents the fleeting nature of time. ? Explain briefly. (Ref: 65),English
Atoms are the basic building blocks of matter. ? Why is this important? (Ref: 75),Science
"Graph the rate of a chemical reaction over time and explain the curve. , Explain briefly. (Ref: 10)",Maths
The Industrial Revolution began in the late 18th century and transformed societies. : Explain briefly. (Ref: 51),History
Describe the difference between potential and kinetic energy. : Describe in your own words. (Ref: 72),Science
Explain the causes and effects of World War I. : Can you justify this? (Ref: 33),History
Punctuate the following sentence correctly: although it was raining we went outside. . Explain briefly. (Ref: 73),English
Solve for x: 2x + 3 = 11. : Refer to the chart above. (Ref: 68),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; Include real-world data. (Ref: 68),History
The area of a circle is given by πr^2. Calculate the area when r = 5. : Include real-world data. (Ref: 90),Maths
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ; What is the implication? (Ref: 32),Maths
"Discuss how historical events influence literary themes, using war poetry as an example. ? How do we use this in real life? (Ref: 29)",English
"The process of evolution explains how species change over time through natural selection. , Include real-world data. (Ref: 66)",Science
Use historical context to interpret the meaning of the speech in the given text. ; How do we use this in real life? (Ref: 6),English
"The Industrial Revolution began in the late 18th century and transformed societies. , Can you justify this? (Ref: 87)",History
Identify the main theme of the story and explain its significance. ? Can you justify this? (Ref: 38),English
The Industrial Revolution began in the late 18th century and transformed societies. ? How is this calculated? (Ref: 2),History
Punctuate the following sentence correctly: although it was raining we went outside. ? Include key facts. (Ref: 44),English
Atoms bond to form molecules by sharing or transferring electrons. ? How is this calculated? (Ref: 59),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? How is this calculated? (Ref: 90),History
Explain the causes and effects of World War I. ; Include real-world data. (Ref: 63),History
Atoms bond to form molecules by sharing or transferring electrons. . Apply this to modern scenarios. (Ref: 14),Science
Describe the difference between potential and kinetic energy. : How is this calculated? (Ref: 33),Science
The area of a circle is given by πr^2. Calculate the area when r = 5. . How is this calculated? (Ref: 58),Maths
Solve for x: 2x + 3 = 11. : Refer to the chart above. (Ref: 63),Maths
Use historical context to interpret the meaning of the speech in the given text. ; What is the implication? (Ref: 90),English
The human heart has four chambers and pumps blood throughout the body. ; How is this calculated? (Ref: 95),Science
Explain the function of mitochondria in a cell. . Explain briefly. (Ref: 38),Science
Shakespeare’s history plays often reflect the political issues of his time. : Why is this important? (Ref: 63),English
Explain the causes and effects of World War I. . Include real-world data. (Ref: 29),History
"Discuss how historical events influence literary themes, using war poetry as an example. ; Discuss with examples. (Ref: 91)",English
Identify the main theme of the story and explain its significance. ? Discuss with examples. (Ref: 13),English
Atoms are the basic building blocks of matter. ; Discuss with examples. (Ref: 64),Science
A linear equation is an equation between two variables that gives a straight line when plotted. . What is the implication? (Ref: 78),Maths
"Water boils at 100°C under normal atmospheric pressure. Explain why this happens. , Apply this to modern scenarios. (Ref: 9)",Science
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. ; How is this calculated? (Ref: 30),Science
Photosynthesis is the process by which green plants create food using sunlight. ? What is the implication? (Ref: 37),Science
Punctuate the following sentence correctly: although it was raining we went outside. . Explain briefly. (Ref: 12),English
"Use historical context to interpret the meaning of the speech in the given text. , Apply this to modern scenarios. (Ref: 66)",English
Explain the causes and effects of World War I. : Discuss with examples. (Ref: 40),History
